latitude,longitude,idcomunidad,comunidad,idprovincia,provincia,COD_AEMET,municipio,zona,altitud,poblacion_muni,superficie_muni,id_zona_meteo,zona_meteo,NATCODE,fecha,tmax,tmin,racha,prec,velmedia,dir,fe_month,superficie_quemada
"42,83981158","-2,51243731",16,País Vasco,1,Araba/Álava,01001,Alegría-Dulantzi,Noroeste,568,2935,"1994,5872",750102,Llanada alavesa,34160101001,2021-09-12,31,15,0,0,15,E,9,Incendio < 30 ha
"42,72326199","-2,87183475",16,País Vasco,1,Araba/Álava,01006,Armiñón,Noroeste,467,223,"1297,27",750102,Llanada alavesa,34160101006,2021-09-12,31,15,0,0,15,NE,9,Incendio < 500 ha
"42,89116171","-2,63878816",16,País Vasco,1,Araba/Álava,01008,Arratzua-Ubarrundia,Noroeste,528,984,"5755,98",750102,Llanada alavesa,34160101008,2021-09-12,31,15,0,0,10,NE,9,Incendio < 500 ha
"42,88968768","-2,31670754",16,País Vasco,1,Araba/Álava,01009,Asparrena,Noroeste,602,1623,"6533,64",750102,Llanada alavesa,34160101009,2021-09-12,31,15,0,0,20,SE,9,Incendio < 500 ha
"42,91537538","-2,49407452",16,País Vasco,1,Araba/Álava,01013,Barrundia,Noroeste,575,881,"9742,34",750102,Llanada alavesa,34160101013,2021-09-12,31,15,0,0,5,NE,9,Incendio < 10 ha
"42,68227191","-2,85971414",16,País Vasco,1,Araba/Álava,01014,Berantevilla,Noroeste,471,463,"3574,75",750102,Llanada alavesa,34160101014,2021-09-12,31,15,0,0,0,C,9,Incendio < 500 ha
"42,62676989","-2,49825439",16,País Vasco,1,Araba/Álava,01016,Bernedo,Noroeste,710,507,"13048,2",750102,Llanada alavesa,34160101016,2021-09-12,31,15,0,0,10,E,9,Incendio < 30 ha
"42,66971209","-2,35207693",16,País Vasco,1,Araba/Álava,01017,Campezo/Kanpezu,Noroeste,578,1034,"8536,0875",750102,Llanada alavesa,34160101017,2021-09-12,31,15,0,0,5,NO,9,Incendio < 500 ha
"42,87006411","-2,88438243",16,País Vasco,1,Araba/Álava,01020,Kuartango,Noroeste,594,385,"8431,96",750102,Llanada alavesa,34160101020,2021-09-12,31,15,0,0,5,NE,9,Incendio < 30 ha
"42,850282","-2,545933",16,País Vasco,1,Araba/Álava,01021,Elburgo/Burgelu,Noroeste,540,608,"3209,3031",750102,Llanada alavesa,34160101021,2021-09-12,31,15,0,0,15,NE,9,Incendio < 100 ha
"42,83131017","-2,475996232",16,País Vasco,1,Araba/Álava,01027,Iruraiz-Gauna,Noroeste,627,532,"4712,8628",750102,Llanada alavesa,34160101027,2021-09-12,31,15,0,0,15,E,9,Incendio < 10 ha
"42,738527","-2,444299",16,País Vasco,1,Araba/Álava,01037,Arraia-Maeztu,Noroeste,649,733,"12310,7942",750102,Llanada alavesa,34160101037,2021-09-12,31,15,0,0,5,SO,9,Gran Incendio >= 500 ha
"42,80074682","-2,91080642",16,País Vasco,1,Araba/Álava,01046,Erriberagoitia/Ribera Alta,Noroeste,545,782,"11981,85",750102,Llanada alavesa,34160101046,2021-09-12,31,15,0,0,15,NE,9,Incendio < 500 ha
"42,71339792","-2,91704002",16,País Vasco,1,Araba/Álava,01047,Ribera Baja/Erribera Beitia,Noroeste,483,1383,"2531,46",750102,Llanada alavesa,34160101047,2021-09-12,31,15,0,0,5,E,9,Conato < 1 ha
"42,8012318","-2,98601634",16,País Vasco,1,Araba/Álava,01049,Añana,Noroeste,574,149,"2192,3285",750102,Llanada alavesa,34160101049,2021-09-12,31,15,0,0,5,NE,9,Gran Incendio >= 500 ha
"42,850452","-2,389753",16,País Vasco,1,Araba/Álava,01051,Agurain/Salvatierra,Noroeste,608,5038,"3776,9884",750102,Llanada alavesa,34160101051,2021-09-12,31,15,0,0,10,NE,9,Incendio < 500 ha
"42,87382571","-2,37748902",16,País Vasco,1,Araba/Álava,01053,San Millán/Donemiliaga,Noroeste,600,706,"8540,58",750102,Llanada alavesa,34160101053,2021-09-12,31,15,0,0,10,NE,9,Conato < 1 ha
"42,84756896","-3,09884417",16,País Vasco,1,Araba/Álava,01055,Valdegovía/Gaubea,Noroeste,552,986,"23823,44",750102,Llanada alavesa,34160101055,2021-09-12,31,15,0,0,10,N,9,Incendio < 100 ha
"42,75289194","-2,33104687",16,País Vasco,1,Araba/Álava,01056,Harana/Valle de Arana,Noroeste,812,218,"3912,1857",750102,Llanada alavesa,34160101056,2021-09-12,31,15,0,0,10,E,9,Gran Incendio >= 500 ha
"42,85058789","-2,67275685",16,País Vasco,1,Araba/Álava,01059,Vitoria-Gasteiz,Noroeste,539,253996,"27665,96",750102,Llanada alavesa,34160101059,2021-09-12,31,15,0,0,10,NE,9,Conato < 1 ha
"42,88580971","-2,34650825",16,País Vasco,1,Araba/Álava,01061,Zalduondo,Noroeste,612,185,"1187,86",750102,Llanada alavesa,34160101061,2021-09-12,31,15,0,0,20,SE,9,Gran Incendio >= 500 ha
"42,66112968","-2,87806502",16,País Vasco,1,Araba/Álava,01062,Zambrana,Noroeste,458,416,"3957,05",750102,Llanada alavesa,34160101062,2021-09-12,31,15,0,0,0,C,9,Incendio < 10 ha
"42,81819126","-2,8147543",16,País Vasco,1,Araba/Álava,01901,Iruña Oka/Iruña de Oca,Noroeste,502,3488,"5325,0072",750102,Llanada alavesa,34160101901,2021-09-12,31,15,0,0,10,N,9,Incendio < 10 ha
"42,71657557","-2,96649719",16,País Vasco,1,Araba/Álava,01902,Lantarón,Noroeste,482,877,"6745,49",750102,Llanada alavesa,34160101902,2021-09-12,31,15,0,0,5,E,9,Gran Incendio >= 500 ha
"42,83981158","-2,51243731",16,País Vasco,1,Araba/Álava,01001,Alegría-Dulantzi,Noroeste,568,2935,"1994,5872",750102,Llanada alavesa,34160101001,2021-09-13,28,16,55,1,40,SE,9,Gran Incendio >= 500 ha
"42,72326199","-2,87183475",16,País Vasco,1,Araba/Álava,01006,Armiñón,Noroeste,467,223,"1297,27",750102,Llanada alavesa,34160101006,2021-09-13,28,16,0,1,15,S,9,Incendio < 30 ha
"42,89116171","-2,63878816",16,País Vasco,1,Araba/Álava,01008,Arratzua-Ubarrundia,Noroeste,528,984,"5755,98",750102,Llanada alavesa,34160101008,2021-09-13,28,16,0,1,15,SO,9,Gran Incendio >= 500 ha
"42,88968768","-2,31670754",16,País Vasco,1,Araba/Álava,01009,Asparrena,Noroeste,602,1623,"6533,64",750102,Llanada alavesa,34160101009,2021-09-13,28,16,65,1,35,SE,9,Incendio < 10 ha
"42,91537538","-2,49407452",16,País Vasco,1,Araba/Álava,01013,Barrundia,Noroeste,575,881,"9742,34",750102,Llanada alavesa,34160101013,2021-09-13,28,16,0,1,15,S,9,Incendio < 100 ha
"42,68227191","-2,85971414",16,País Vasco,1,Araba/Álava,01014,Berantevilla,Noroeste,471,463,"3574,75",750102,Llanada alavesa,34160101014,2021-09-13,28,16,0,1,20,S,9,Incendio < 500 ha
"42,62676989","-2,49825439",16,País Vasco,1,Araba/Álava,01016,Bernedo,Noroeste,710,507,"13048,2",750102,Llanada alavesa,34160101016,2021-09-13,28,16,40,1,20,E,9,Gran Incendio >= 500 ha
"42,66971209","-2,35207693",16,País Vasco,1,Araba/Álava,01017,Campezo/Kanpezu,Noroeste,578,1034,"8536,0875",750102,Llanada alavesa,34160101017,2021-09-13,28,16,35,1,25,S,9,Conato < 1 ha
"42,87006411","-2,88438243",16,País Vasco,1,Araba/Álava,01020,Kuartango,Noroeste,594,385,"8431,96",750102,Llanada alavesa,34160101020,2021-09-13,28,16,0,1,20,S,9,Conato < 1 ha
"42,850282","-2,545933",16,País Vasco,1,Araba/Álava,01021,Elburgo/Burgelu,Noroeste,540,608,"3209,3031",750102,Llanada alavesa,34160101021,2021-09-13,28,16,50,1,35,SE,9,Incendio < 30 ha
"42,83131017","-2,475996232",16,País Vasco,1,Araba/Álava,01027,Iruraiz-Gauna,Noroeste,627,532,"4712,8628",750102,Llanada alavesa,34160101027,2021-09-13,28,16,55,1,40,SE,9,Incendio < 10 ha
"42,738527","-2,444299",16,País Vasco,1,Araba/Álava,01037,Arraia-Maeztu,Noroeste,649,733,"12310,7942",750102,Llanada alavesa,34160101037,2021-09-13,28,16,0,1,20,SE,9,Incendio < 10 ha
"42,80074682","-2,91080642",16,País Vasco,1,Araba/Álava,01046,Erriberagoitia/Ribera Alta,Noroeste,545,782,"11981,85",750102,Llanada alavesa,34160101046,2021-09-13,28,16,0,1,15,S,9,Incendio < 100 ha
"42,71339792","-2,91704002",16,País Vasco,1,Araba/Álava,01047,Ribera Baja/Erribera Beitia,Noroeste,483,1383,"2531,46",750102,Llanada alavesa,34160101047,2021-09-13,28,16,0,1,15,S,9,Incendio < 500 ha
"42,8012318","-2,98601634",16,País Vasco,1,Araba/Álava,01049,Añana,Noroeste,574,149,"2192,3285",750102,Llanada alavesa,34160101049,2021-09-13,28,16,0,1,20,S,9,Incendio < 30 ha
"42,850452","-2,389753",16,País Vasco,1,Araba/Álava,01051,Agurain/Salvatierra,Noroeste,608,5038,"3776,9884",750102,Llanada alavesa,34160101051,2021-09-13,28,16,40,1,20,SE,9,Incendio < 10 ha
"42,87382571","-2,37748902",16,País Vasco,1,Araba/Álava,01053,San Millán/Donemiliaga,Noroeste,600,706,"8540,58",750102,Llanada alavesa,34160101053,2021-09-13,28,16,40,1,20,SE,9,Conato < 1 ha
"42,84756896","-3,09884417",16,País Vasco,1,Araba/Álava,01055,Valdegovía/Gaubea,Noroeste,552,986,"23823,44",750102,Llanada alavesa,34160101055,2021-09-13,28,16,0,1,20,S,9,Conato < 1 ha
"42,75289194","-2,33104687",16,País Vasco,1,Araba/Álava,01056,Harana/Valle de Arana,Noroeste,812,218,"3912,1857",750102,Llanada alavesa,34160101056,2021-09-13,28,16,35,1,20,SE,9,Incendio < 500 ha
"42,85058789","-2,67275685",16,País Vasco,1,Araba/Álava,01059,Vitoria-Gasteiz,Noroeste,539,253996,"27665,96",750102,Llanada alavesa,34160101059,2021-09-13,28,16,0,1,15,SO,9,Incendio < 10 ha
"42,88580971","-2,34650825",16,País Vasco,1,Araba/Álava,01061,Zalduondo,Noroeste,612,185,"1187,86",750102,Llanada alavesa,34160101061,2021-09-13,28,16,65,1,35,SE,9,Incendio < 100 ha
"42,66112968","-2,87806502",16,País Vasco,1,Araba/Álava,01062,Zambrana,Noroeste,458,416,"3957,05",750102,Llanada alavesa,34160101062,2021-09-13,28,16,0,1,20,S,9,Conato < 1 ha
"42,81819126","-2,8147543",16,País Vasco,1,Araba/Álava,01901,Iruña Oka/Iruña de Oca,Noroeste,502,3488,"5325,0072",750102,Llanada alavesa,34160101901,2021-09-13,28,16,0,1,15,S,9,Conato < 1 ha
"42,71657557","-2,96649719",16,País Vasco,1,Araba/Álava,01902,Lantarón,Noroeste,482,877,"6745,49",750102,Llanada alavesa,34160101902,2021-09-13,28,16,0,1,15,S,9,Conato < 1 ha
"42,83981158","-2,51243731",16,País Vasco,1,Araba/Álava,01001,Alegría-Dulantzi,Noroeste,568,2935,"1994,5872",750102,Llanada alavesa,34160101001,2021-09-14,28,17,55,1,35,SE,9,Conato < 1 ha
"42,72326199","-2,87183475",16,País Vasco,1,Araba/Álava,01006,Armiñón,Noroeste,467,223,"1297,27",750102,Llanada alavesa,34160101006,2021-09-14,28,17,0,1,15,SE,9,Incendio < 30 ha
"42,89116171","-2,63878816",16,País Vasco,1,Araba/Álava,01008,Arratzua-Ubarrundia,Noroeste,528,984,"5755,98",750102,Llanada alavesa,34160101008,2021-09-14,28,17,40,1,25,SE,9,Incendio < 10 ha
"42,88968768","-2,31670754",16,País Vasco,1,Araba/Álava,01009,Asparrena,Noroeste,602,1623,"6533,64",750102,Llanada alavesa,34160101009,2021-09-14,28,17,60,1,30,SE,9,Incendio < 10 ha
"42,91537538","-2,49407452",16,País Vasco,1,Araba/Álava,01013,Barrundia,Noroeste,575,881,"9742,34",750102,Llanada alavesa,34160101013,2021-09-14,28,17,50,1,30,SE,9,Incendio < 100 ha
"42,68227191","-2,85971414",16,País Vasco,1,Araba/Álava,01014,Berantevilla,Noroeste,471,463,"3574,75",750102,Llanada alavesa,34160101014,2021-09-14,28,17,0,1,20,SE,9,Gran Incendio >= 500 ha
"42,62676989","-2,49825439",16,País Vasco,1,Araba/Álava,01016,Bernedo,Noroeste,710,507,"13048,2",750102,Llanada alavesa,34160101016,2021-09-14,28,17,40,1,25,SE,9,Incendio < 500 ha
"42,66971209","-2,35207693",16,País Vasco,1,Araba/Álava,01017,Campezo/Kanpezu,Noroeste,578,1034,"8536,0875",750102,Llanada alavesa,34160101017,2021-09-14,28,17,45,1,25,SE,9,Incendio < 30 ha
"42,87006411","-2,88438243",16,País Vasco,1,Araba/Álava,01020,Kuartango,Noroeste,594,385,"8431,96",750102,Llanada alavesa,34160101020,2021-09-14,28,17,0,1,15,S,9,Incendio < 30 ha
"42,850282","-2,545933",16,País Vasco,1,Araba/Álava,01021,Elburgo/Burgelu,Noroeste,540,608,"3209,3031",750102,Llanada alavesa,34160101021,2021-09-14,28,17,50,1,35,SE,9,Incendio < 30 ha
"42,83131017","-2,475996232",16,País Vasco,1,Araba/Álava,01027,Iruraiz-Gauna,Noroeste,627,532,"4712,8628",750102,Llanada alavesa,34160101027,2021-09-14,28,17,60,1,40,SE,9,Incendio < 30 ha
"42,738527","-2,444299",16,País Vasco,1,Araba/Álava,01037,Arraia-Maeztu,Noroeste,649,733,"12310,7942",750102,Llanada alavesa,34160101037,2021-09-14,28,17,40,1,25,SE,9,Incendio < 30 ha
"42,80074682","-2,91080642",16,País Vasco,1,Araba/Álava,01046,Erriberagoitia/Ribera Alta,Noroeste,545,782,"11981,85",750102,Llanada alavesa,34160101046,2021-09-14,28,17,0,1,10,SE,9,Gran Incendio >= 500 ha
"42,71339792","-2,91704002",16,País Vasco,1,Araba/Álava,01047,Ribera Baja/Erribera Beitia,Noroeste,483,1383,"2531,46",750102,Llanada alavesa,34160101047,2021-09-14,28,17,0,1,15,SE,9,Incendio < 30 ha
"42,8012318","-2,98601634",16,País Vasco,1,Araba/Álava,01049,Añana,Noroeste,574,149,"2192,3285",750102,Llanada alavesa,34160101049,2021-09-14,28,17,0,1,15,NO,9,Incendio < 30 ha
"42,850452","-2,389753",16,País Vasco,1,Araba/Álava,01051,Agurain/Salvatierra,Noroeste,608,5038,"3776,9884",750102,Llanada alavesa,34160101051,2021-09-14,28,17,60,1,35,SE,9,Incendio < 500 ha
"42,87382571","-2,37748902",16,País Vasco,1,Araba/Álava,01053,San Millán/Donemiliaga,Noroeste,600,706,"8540,58",750102,Llanada alavesa,34160101053,2021-09-14,28,17,60,1,35,SE,9,Incendio < 500 ha
"42,84756896","-3,09884417",16,País Vasco,1,Araba/Álava,01055,Valdegovía/Gaubea,Noroeste,552,986,"23823,44",750102,Llanada alavesa,34160101055,2021-09-14,28,17,0,1,15,O,9,Incendio < 10 ha
"42,75289194","-2,33104687",16,País Vasco,1,Araba/Álava,01056,Harana/Valle de Arana,Noroeste,812,218,"3912,1857",750102,Llanada alavesa,34160101056,2021-09-14,28,17,40,1,20,SE,9,Gran Incendio >= 500 ha
"42,85058789","-2,67275685",16,País Vasco,1,Araba/Álava,01059,Vitoria-Gasteiz,Noroeste,539,253996,"27665,96",750102,Llanada alavesa,34160101059,2021-09-14,28,17,35,1,25,SE,9,Incendio < 500 ha
"42,88580971","-2,34650825",16,País Vasco,1,Araba/Álava,01061,Zalduondo,Noroeste,612,185,"1187,86",750102,Llanada alavesa,34160101061,2021-09-14,28,17,60,1,30,SE,9,Gran Incendio >= 500 ha
"42,66112968","-2,87806502",16,País Vasco,1,Araba/Álava,01062,Zambrana,Noroeste,458,416,"3957,05",750102,Llanada alavesa,34160101062,2021-09-14,28,17,0,1,20,SE,9,Incendio < 10 ha
"42,81819126","-2,8147543",16,País Vasco,1,Araba/Álava,01901,Iruña Oka/Iruña de Oca,Noroeste,502,3488,"5325,0072",750102,Llanada alavesa,34160101901,2021-09-14,28,17,0,1,20,S,9,Incendio < 30 ha
"42,71657557","-2,96649719",16,País Vasco,1,Araba/Álava,01902,Lantarón,Noroeste,482,877,"6745,49",750102,Llanada alavesa,34160101902,2021-09-14,28,17,0,1,15,SE,9,Incendio < 10 ha
"42,83981158","-2,51243731",16,País Vasco,1,Araba/Álava,01001,Alegría-Dulantzi,Noroeste,568,2935,"1994,5872",750102,Llanada alavesa,34160101001,2021-09-15,27,14,0,1,15,SE,9,Incendio < 500 ha
"42,72326199","-2,87183475",16,País Vasco,1,Araba/Álava,01006,Armiñón,Noroeste,467,223,"1297,27",750102,Llanada alavesa,34160101006,2021-09-15,27,14,0,1,10,SO,9,Gran Incendio >= 500 ha
"42,89116171","-2,63878816",16,País Vasco,1,Araba/Álava,01008,Arratzua-Ubarrundia,Noroeste,528,984,"5755,98",750102,Llanada alavesa,34160101008,2021-09-15,27,14,0,1,15,SE,9,Incendio < 30 ha
"42,88968768","-2,31670754",16,País Vasco,1,Araba/Álava,01009,Asparrena,Noroeste,602,1623,"6533,64",750102,Llanada alavesa,34160101009,2021-09-15,27,14,0,1,15,SE,9,Incendio < 500 ha
"42,91537538","-2,49407452",16,País Vasco,1,Araba/Álava,01013,Barrundia,Noroeste,575,881,"9742,34",750102,Llanada alavesa,34160101013,2021-09-15,27,14,0,1,15,SE,9,Incendio < 30 ha
"42,68227191","-2,85971414",16,País Vasco,1,Araba/Álava,01014,Berantevilla,Noroeste,471,463,"3574,75",750102,Llanada alavesa,34160101014,2021-09-15,27,14,0,1,10,SO,9,Incendio < 100 ha
"42,62676989","-2,49825439",16,País Vasco,1,Araba/Álava,01016,Bernedo,Noroeste,710,507,"13048,2",750102,Llanada alavesa,34160101016,2021-09-15,27,14,0,1,15,E,9,Incendio < 30 ha
"42,66971209","-2,35207693",16,País Vasco,1,Araba/Álava,01017,Campezo/Kanpezu,Noroeste,578,1034,"8536,0875",750102,Llanada alavesa,34160101017,2021-09-15,27,14,0,1,15,E,9,Incendio < 500 ha
"42,87006411","-2,88438243",16,País Vasco,1,Araba/Álava,01020,Kuartango,Noroeste,594,385,"8431,96",750102,Llanada alavesa,34160101020,2021-09-15,27,14,0,1,10,SO,9,Incendio < 30 ha
"42,850282","-2,545933",16,País Vasco,1,Araba/Álava,01021,Elburgo/Burgelu,Noroeste,540,608,"3209,3031",750102,Llanada alavesa,34160101021,2021-09-15,27,14,0,1,15,SE,9,Incendio < 100 ha
"42,83131017","-2,475996232",16,País Vasco,1,Araba/Álava,01027,Iruraiz-Gauna,Noroeste,627,532,"4712,8628",750102,Llanada alavesa,34160101027,2021-09-15,27,14,0,1,15,SE,9,Incendio < 500 ha
"42,738527","-2,444299",16,País Vasco,1,Araba/Álava,01037,Arraia-Maeztu,Noroeste,649,733,"12310,7942",750102,Llanada alavesa,34160101037,2021-09-15,27,14,0,1,15,SE,9,Incendio < 100 ha
"42,80074682","-2,91080642",16,País Vasco,1,Araba/Álava,01046,Erriberagoitia/Ribera Alta,Noroeste,545,782,"11981,85",750102,Llanada alavesa,34160101046,2021-09-15,27,14,0,1,10,SO,9,Incendio < 10 ha
"42,71339792","-2,91704002",16,País Vasco,1,Araba/Álava,01047,Ribera Baja/Erribera Beitia,Noroeste,483,1383,"2531,46",750102,Llanada alavesa,34160101047,2021-09-15,27,14,0,1,10,SO,9,Incendio < 10 ha
"42,8012318","-2,98601634",16,País Vasco,1,Araba/Álava,01049,Añana,Noroeste,574,149,"2192,3285",750102,Llanada alavesa,34160101049,2021-09-15,27,14,0,1,10,SO,9,Incendio < 30 ha
"42,850452","-2,389753",16,País Vasco,1,Araba/Álava,01051,Agurain/Salvatierra,Noroeste,608,5038,"3776,9884",750102,Llanada alavesa,34160101051,2021-09-15,27,14,0,1,15,SE,9,Gran Incendio >= 500 ha
"42,87382571","-2,37748902",16,País Vasco,1,Araba/Álava,01053,San Millán/Donemiliaga,Noroeste,600,706,"8540,58",750102,Llanada alavesa,34160101053,2021-09-15,27,14,0,1,15,SE,9,Incendio < 30 ha
"42,84756896","-3,09884417",16,País Vasco,1,Araba/Álava,01055,Valdegovía/Gaubea,Noroeste,552,986,"23823,44",750102,Llanada alavesa,34160101055,2021-09-15,27,14,0,1,10,SO,9,Gran Incendio >= 500 ha
"42,75289194","-2,33104687",16,País Vasco,1,Araba/Álava,01056,Harana/Valle de Arana,Noroeste,812,218,"3912,1857",750102,Llanada alavesa,34160101056,2021-09-15,27,14,0,1,15,SE,9,Incendio < 30 ha
"42,85058789","-2,67275685",16,País Vasco,1,Araba/Álava,01059,Vitoria-Gasteiz,Noroeste,539,253996,"27665,96",750102,Llanada alavesa,34160101059,2021-09-15,27,14,0,1,15,N,9,Conato < 1 ha
"42,88580971","-2,34650825",16,País Vasco,1,Araba/Álava,01061,Zalduondo,Noroeste,612,185,"1187,86",750102,Llanada alavesa,34160101061,2021-09-15,27,14,0,1,15,SE,9,Incendio < 100 ha
"42,66112968","-2,87806502",16,País Vasco,1,Araba/Álava,01062,Zambrana,Noroeste,458,416,"3957,05",750102,Llanada alavesa,34160101062,2021-09-15,27,14,0,1,10,SO,9,Incendio < 30 ha
"42,81819126","-2,8147543",16,País Vasco,1,Araba/Álava,01901,Iruña Oka/Iruña de Oca,Noroeste,502,3488,"5325,0072",750102,Llanada alavesa,34160101901,2021-09-15,27,14,0,1,10,SO,9,Incendio < 10 ha
"42,71657557","-2,96649719",16,País Vasco,1,Araba/Álava,01902,Lantarón,Noroeste,482,877,"6745,49",750102,Llanada alavesa,34160101902,2021-09-15,27,14,0,1,10,SO,9,Conato < 1 ha
"42,83981158","-2,51243731",16,País Vasco,1,Araba/Álava,01001,Alegría-Dulantzi,Noroeste,568,2935,"1994,5872",750102,Llanada alavesa,34160101001,2021-09-16,23,14,0,1,10,NO,9,Incendio < 100 ha
"42,72326199","-2,87183475",16,País Vasco,1,Araba/Álava,01006,Armiñón,Noroeste,467,223,"1297,27",750102,Llanada alavesa,34160101006,2021-09-16,23,14,0,1,15,N,9,Gran Incendio >= 500 ha
"42,89116171","-2,63878816",16,País Vasco,1,Araba/Álava,01008,Arratzua-Ubarrundia,Noroeste,528,984,"5755,98",750102,Llanada alavesa,34160101008,2021-09-16,23,14,0,1,10,NO,9,Incendio < 100 ha
"42,88968768","-2,31670754",16,País Vasco,1,Araba/Álava,01009,Asparrena,Noroeste,602,1623,"6533,64",750102,Llanada alavesa,34160101009,2021-09-16,23,14,0,1,10,NO,9,Incendio < 30 ha
"42,91537538","-2,49407452",16,País Vasco,1,Araba/Álava,01013,Barrundia,Noroeste,575,881,"9742,34",750102,Llanada alavesa,34160101013,2021-09-16,23,14,0,1,10,NO,9,Incendio < 500 ha
"42,68227191","-2,85971414",16,País Vasco,1,Araba/Álava,01014,Berantevilla,Noroeste,471,463,"3574,75",750102,Llanada alavesa,34160101014,2021-09-16,23,14,0,1,15,N,9,Gran Incendio >= 500 ha
"42,62676989","-2,49825439",16,País Vasco,1,Araba/Álava,01016,Bernedo,Noroeste,710,507,"13048,2",750102,Llanada alavesa,34160101016,2021-09-16,23,14,0,1,15,N,9,Incendio < 10 ha
"42,66971209","-2,35207693",16,País Vasco,1,Araba/Álava,01017,Campezo/Kanpezu,Noroeste,578,1034,"8536,0875",750102,Llanada alavesa,34160101017,2021-09-16,23,14,0,1,15,NO,9,Conato < 1 ha
"42,87006411","-2,88438243",16,País Vasco,1,Araba/Álava,01020,Kuartango,Noroeste,594,385,"8431,96",750102,Llanada alavesa,34160101020,2021-09-16,23,14,0,1,15,NO,9,Incendio < 500 ha
"42,850282","-2,545933",16,País Vasco,1,Araba/Álava,01021,Elburgo/Burgelu,Noroeste,540,608,"3209,3031",750102,Llanada alavesa,34160101021,2021-09-16,23,14,0,1,10,NO,9,Incendio < 100 ha
"42,83131017","-2,475996232",16,País Vasco,1,Araba/Álava,01027,Iruraiz-Gauna,Noroeste,627,532,"4712,8628",750102,Llanada alavesa,34160101027,2021-09-16,23,14,0,1,10,NO,9,Incendio < 500 ha
"42,738527","-2,444299",16,País Vasco,1,Araba/Álava,01037,Arraia-Maeztu,Noroeste,649,733,"12310,7942",750102,Llanada alavesa,34160101037,2021-09-16,23,14,0,1,15,NO,9,Incendio < 100 ha
"42,80074682","-2,91080642",16,País Vasco,1,Araba/Álava,01046,Erriberagoitia/Ribera Alta,Noroeste,545,782,"11981,85",750102,Llanada alavesa,34160101046,2021-09-16,23,14,0,1,15,N,9,Incendio < 100 ha
"42,71339792","-2,91704002",16,País Vasco,1,Araba/Álava,01047,Ribera Baja/Erribera Beitia,Noroeste,483,1383,"2531,46",750102,Llanada alavesa,34160101047,2021-09-16,23,14,0,1,15,N,9,Incendio < 10 ha
"42,8012318","-2,98601634",16,País Vasco,1,Araba/Álava,01049,Añana,Noroeste,574,149,"2192,3285",750102,Llanada alavesa,34160101049,2021-09-16,23,14,0,1,15,N,9,Conato < 1 ha
"42,850452","-2,389753",16,País Vasco,1,Araba/Álava,01051,Agurain/Salvatierra,Noroeste,608,5038,"3776,9884",750102,Llanada alavesa,34160101051,2021-09-16,23,14,0,1,10,NO,9,Gran Incendio >= 500 ha
"42,87382571","-2,37748902",16,País Vasco,1,Araba/Álava,01053,San Millán/Donemiliaga,Noroeste,600,706,"8540,58",750102,Llanada alavesa,34160101053,2021-09-16,23,14,0,1,10,NO,9,Incendio < 500 ha
"42,84756896","-3,09884417",16,País Vasco,1,Araba/Álava,01055,Valdegovía/Gaubea,Noroeste,552,986,"23823,44",750102,Llanada alavesa,34160101055,2021-09-16,23,14,0,1,15,N,9,Incendio < 100 ha
"42,75289194","-2,33104687",16,País Vasco,1,Araba/Álava,01056,Harana/Valle de Arana,Noroeste,812,218,"3912,1857",750102,Llanada alavesa,34160101056,2021-09-16,23,14,0,1,15,NO,9,Incendio < 500 ha
"42,85058789","-2,67275685",16,País Vasco,1,Araba/Álava,01059,Vitoria-Gasteiz,Noroeste,539,253996,"27665,96",750102,Llanada alavesa,34160101059,2021-09-16,23,14,0,1,10,NO,9,Conato < 1 ha
"42,88580971","-2,34650825",16,País Vasco,1,Araba/Álava,01061,Zalduondo,Noroeste,612,185,"1187,86",750102,Llanada alavesa,34160101061,2021-09-16,23,14,0,1,10,NO,9,Incendio < 500 ha
"42,66112968","-2,87806502",16,País Vasco,1,Araba/Álava,01062,Zambrana,Noroeste,458,416,"3957,05",750102,Llanada alavesa,34160101062,2021-09-16,23,14,0,1,15,N,9,Gran Incendio >= 500 ha
"42,81819126","-2,8147543",16,País Vasco,1,Araba/Álava,01901,Iruña Oka/Iruña de Oca,Noroeste,502,3488,"5325,0072",750102,Llanada alavesa,34160101901,2021-09-16,23,14,0,1,15,N,9,Incendio < 100 ha
"42,71657557","-2,96649719",16,País Vasco,1,Araba/Álava,01902,Lantarón,Noroeste,482,877,"6745,49",750102,Llanada alavesa,34160101902,2021-09-16,23,14,0,1,15,N,9,Gran Incendio >= 500 ha
"42,83981158","-2,51243731",16,País Vasco,1,Araba/Álava,01001,Alegría-Dulantzi,Noroeste,568,2935,"1994,5872",750102,Llanada alavesa,34160101001,2021-09-17,28,14,0,1,10,O,9,Incendio < 100 ha
"42,72326199","-2,87183475",16,País Vasco,1,Araba/Álava,01006,Armiñón,Noroeste,467,223,"1297,27",750102,Llanada alavesa,34160101006,2021-09-17,28,14,0,1,5,O,9,Gran Incendio >= 500 ha
"42,89116171","-2,63878816",16,País Vasco,1,Araba/Álava,01008,Arratzua-Ubarrundia,Noroeste,528,984,"5755,98",750102,Llanada alavesa,34160101008,2021-09-17,28,14,0,1,10,O,9,Gran Incendio >= 500 ha
